Dialogue_ID,Utterance_ID,Knowledge
7015,17,
7015,18,"['So yeah, big family dinner.', ""So I'm just gonna have a quiet dinner at home with my dad."", ""So I'm going home.""]"
7016,0,
7016,1,
7016,2,
7016,3,
7016,4,
7016,5,
7016,6,
7016,7,
7016,8,
7016,9,
7016,10,
7016,11,
7016,12,
7016,13,
7016,14,
7016,15,
7016,16,
7016,17,
7016,18,
7016,19,['Oh.']
7017,0,
7017,1,
7017,2,
7017,3,
7017,4,
7017,5,
7017,6,
7017,7,
7017,8,
7017,9,
7017,10,
7017,11,
7017,12,
7017,13,
7017,14,
7017,15,
7017,16,
7017,17,
7017,18,
7017,19,
7017,20,"[""I'm sorry, what?"", 'Monica.', ""No, I-I didn't make her walk the plank."", 'I, uh.', ""I'm sorry?\n\nMonica Geller: So you made her walk the plank? Aye, matie?""]"
7018,0,
7018,1,
7018,2,
7018,3,
7018,4,
7018,5,
7018,6,
7018,7,
7018,8,
7018,9,
7018,10,
7018,11,
7018,12,
7018,13,
7018,14,
7018,15,
7018,16,
7018,17,
7018,18,
7018,19,
7018,20,
7018,21,"['I will as soon as I leave here.', 'Oh.']"
7019,0,
7019,1,
7019,2,"[""Oh, he's talking to her!\n\nRachel Green: Oh, he's kissing her!"", ""Oh, he's running after her!\n\nRachel Green: He's got her!"", 'Oh, he\'s running after her!\n\n""He\'s got her!""', ""Oh, he's talking to her!\n\nRachel Green: Oh, he's asking her out!"", ""Oh, he's--\n\nRachel Green: He's kissing her!"", ""Oh, he's--\n\nPhoebe Buffay: Oh, he's kissing her!"", ""Oh, he's gonna pass her!\n\nRachel Green: Oh, no he's not!""]"
7020,0,
7020,1,
7020,2,
7020,3,"[""Oh, they're kissing!\n\nRachel Green: Awwwww."", ""Oh, they're not hugging.\n\nMonica Geller: Oh, they're hugging!"", ""Oh, they're-\n\nRoss Geller: Oh, they're kissing!"", ""Oh, they're kissing!\n\nMonica Geller: Oh, they're kissing!"", ""Oh, they're not hugging.\n\nRachel Green: Oh, they're not hugging."", ""Oh, they're kissing!\n\nMonica Geller: Aww, they're so cute together!""]"
7021,0,
7021,1,
7021,2,
7021,3,
7021,4,"[""He's getting away!\n\nMonica Geller: Oh, no, he's getting away!"", ""Oh, he's got a knife!\n\nRachel Green: Oh no!"", 'Oh, he\'s got a knife!\n\n""He\'s got a knife!""', ""He's got a knife!\n\nRachel Green: Oh my God!"", ""He's taking her purse!"", ""Oh, they're fighting!\n\nMonica Geller: Oh, they're fighting!"", '""That\'s so romantic!""', ""She's taking his wallet!""]"
7022,0,
7022,1,
7022,2,
7022,3,
7022,4,
7022,5,"[""Oh, they're not hugging. They're fighting."", ""Oh, wait, that's not them."", 'What?', ""Oh, they're kissing!""]"
7023,0,
7023,1,
7023,2,"[""Oh, this is going to be good.\n\nMonica Geller: I've been working on this all week!"", ""I'm not gonna peek.\n\nPhoebe Buffay: I won't peek!"", 'Hey, no fair!\n\nMonica Geller: All right, you can look now!', ""Oh, I'm not gonna peek.\n\nMonica Geller: I don't believe you!"", ""Hey, what's going on?\n\nPhoebe Buffay: We're playing the guessing game!"", 'Hey, I think I see the Eiffel Tower.\n\nPhoebe Buffay: Where?', ""I can't believe you guys are still doing this.\n\nPhoebe Buffay: I know, right?"", ""I'm not gonna peek.\n\nMonica Geller: All right, you can look now."", ""I can't believe you guys are still doing this.\n\nMonica: Ready?\nPhoebe: Yep!\nMonica: 1...2...3...\nPhoebe and Monica: Aww!""]"
7024,0,
7024,1,
7024,2,
7024,3,"[""I don't know, this feels really dangerous.\n\nMonica Geller: Just trust me!"", 'I know!\n\nMonica Geller: You better not peek!', ""I don't want to get hit by a car!\n\nMonica Geller: Then don't peek!"", 'You guys are the best!', 'Oh, I\'m sorry.\n\n""I\'m sorry.""', ""I know!\n\nMonica Geller: Phoebe, you can't peek!"", ""Monica, I can't see!\n\nMonica Geller: Then you shouldn't be crossing the street!"", ""I don't want to get hit by a car!\n\nMonica Geller: Phoebe, don't worry, I won't let anything happen to you.""]"
7025,0,
7025,1,
7025,2,
7025,3,
7025,4,"['Oh, wow!\n\nMonica Geller: What do you think?', 'Oh, my God!\n\nChandler Bing: Wow!', 'Wow!\n\nMonica Geller: I told you it was a good idea to put the present in my backpack!', 'Oh, wow!\n\nMonica Geller: Here we go!', 'Wow!\n\nMonica Geller: What do you think?', ""Oh my God, it's a cat!\n\nMonica Geller: Aww, it's so cute!"", ""Oh my God, it's the guys from Naked and Afraid!\n\nMonica Geller: Ross, they're not naked."", 'Oh, my God!\n\nChandler Bing: What?', ""Ooh, what'd we get?\n\nMonica Geller: A cat.""]"
7026,0,
7026,1,
7026,2,
7026,3,
7026,4,
7026,5,"[""That's because it's a van!"", ""That's my new apartment!"", 'Monica and I got it for the wedding!', ""That's what I wanted to show you!"", 'This is the van that I want to buy!', ""This is the van that I'm going to live in!""]"
7027,0,
7027,1,
7027,2,
7027,3,
7027,4,
7027,5,
7027,6,"[""Wow, that's great!"", 'Oh, wow!', ""Yeah, it's got, like, a stove and everything in it!"", ""Oh, wow! That's great!"", ""Yeah, it's got, like, a built-in oven and everything!""]"
7028,0,
7028,1,
7028,2,
7028,3,
7028,4,
7028,5,
7028,6,
7028,7,"[""Oh, she's in one of my classes.\n\nChandler Bing: Nice!"", 'Oh, that\'s just Rachel.\n\n""Come on, no peeking!""', ""Oh, she's in one of my classes.\n\nChandler Bing: Oh, she's cute."", ""Oh, that's just Rachel.\n\nChandler Bing: Oh, that's just Rachel."", 'You think you know every girl.', ""Oh, yeah, that's my friend, Rachel.\n\nChandler Bing: That's a great van!"", ""Who is she?\n\nJoey Tribbiani: Oh, that's just the girl who I, uh, I mean we, uh, we met at the, uh, the, uh, the, uh, the, uh\n\nJoey Tribbiani: the, uh, the, uh,""]"
7029,0,
7029,1,
7029,2,
7029,3,
7029,4,
7029,5,
7029,6,
7029,7,
7029,8,"['Oh, no, we have to.\n\nChandler Bing: What did you want to show us?', ""Why not?\n\nMonica Geller: Because it's not very sanitary."", ""Oh, no, we're gonna get it all redone.\n\nChandler Bing: What did you want to show us?"", 'Oh, no, no, no, no, no, no, no, no!', 'Oh, right, right.', ""Oh, why not?\n\nMonica Geller: We're not gonna keep it this way though."", ""Why not?\n\nMonica Geller: We're not gonna keep it this way because it's not very professional."", 'Oh, I think we should!']"
7030,0,
7030,1,
7030,2,
7030,3,
7030,4,
7030,5,
7030,6,
7030,7,
7030,8,
7030,9,"[""No, we're gonna get a giant picture of a chicken on it."", ""No, we're gonna, we're gonna change the name.\n\nMonica Geller: We wanted to show you our new catering van!"", 'Oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,', ""No, we're gonna put a mural of the ocean on it."", ""No, we're gonna put a mural of a beach on it."", ""No, we're gonna put a lot more stuff on it."", ""No, we're gonna get a real one."", ""No, we're gonna put a big picture of a pie on it."", ""No, we're gonna get a whole bunch of stickers and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and""]"
7031,0,
7031,1,
7031,2,
7031,3,
7031,4,
7031,5,
7031,6,
7031,7,
7031,8,
7031,9,
7031,10,"[""That's a great idea!"", ""Why a baguette?\nPhoebe Buffay: Because it's a catering business, and we're French!"", 'Oh, okay.', ""Oh, that's a great idea!"", ""Why a baguette?\nPhoebe Buffay: Because it's French!"", 'Ooh, I like that.']"
7032,0,
7032,1,
7032,2,
7032,3,
7032,4,
7032,5,
7032,6,
7032,7,
7032,8,
7032,9,
7032,10,
7032,11,"['Yeah, and we\'re gonna call it ""Phoebe\'s Catering: We\'ll Slice and Dice for You!""', 'Yeah, we\'re gonna be the ""Baguette and Brie"" catering company.', 'Yeah, we\'re thinking of calling it ""Central Perk on Wheels.""', 'Yeah, and we\'re gonna change the name to ""Phoebe\'s Catering.""\nMonica Geller: And we\'re gonna keep the van.', 'Yeah, we\'re gonna be the ""Sword and the Loaf.""', 'Yeah, we\'re gonna be the ""Baguette and You"" catering company.', 'Yeah, and we\'re gonna change the name to ""Phoebe\'s Catering.""\nMonica Geller: ""Phoebe\'s Catering."" I love it!', 'Yeah, and we\'re gonna change the name to ""Phoebe\'s Catering.""\nMonica Geller: ""Phoebe\'s Catering.""\n\nChandler Bing: Our eyes are closed and we\'re about to cross the street. Very good.']"
7033,0,
7033,1,
7033,2,
7033,3,
7033,4,
7033,5,
7033,6,
7033,7,
7033,8,
7033,9,
7033,10,
7033,11,
7033,12,"[""That's a peace sign!"", ""That's a steering wheel."", 'You could put a sign that says ""Honk if you\'re horny.""', 'Ooh, I got it, I got it!', ""That's a sex swing."", ""That's a great idea!"", ""That's a bra!"", 'Hey, I could take that off your hands.', 'You could put a sign that says "" honk if you\'re horny. ""']"
7034,0,
7034,1,
7034,2,"['Yeah, I know. I was just wondering if you would be interested.', ""Yeah, I know. I just, I really need the money.\n\nJoanna: I'll think about it."", ""Yeah, I know. But, um, I really need the job.\n\nJoanna: I don't know, Rachel."", ""Yeah, I know. But, see, I'd be the buyer."", ""I know, but I really think you'd be perfect for it.\n\nJoanna: Why do you think I would be perfect for it?"", ""I know, but I really think you'd be perfect for it.\n\nJoanna: I don't know, Rachel."", 'Yeah, I know. But, see, I really need the job.\n\nJoanna: Why do you need the job?', ""Yeah, I know. But, um, I really need the job.\n\nJoanna: I'll think about it.""]"
7035,0,
7035,1,
7035,2,
7035,3,"[""I don't know, Rachel.\n\nJoanna: I don't know, Rachel."", ""Oh, I'm sorry, Rachel. I didn't know you were interested. Of course, you should go for it."", ""Oh, I'm sorry, Rachel. I didn't know you were interested. Sure, I'll put in a good word for you.""]"
7036,0,
7036,1,
7036,2,
7036,3,
7036,4,"[""I know. I just wanted to ask.\n\nJoanna: I'm sorry, Rachel, but I can't say no."", ""I know. I just...\n\nJoanna: You're hired."", ""I know. I just really need this.\n\nJoanna: You've got my vote."", 'I understand. Thank you.', ""I know. I just need a little more time.\n\nJoanna: I'm sorry, Rachel, but I can't say no."", ""I know. It's just that...\n\nJoanna: I'm sorry, Rachel, but you're not ready for this."", 'Thanks, Joanna.', ""I know. It's just that...\n\nJoanna: I'll put in a good word for you.""]"
7037,0,
7037,1,
7037,2,
7037,3,
7037,4,
7037,5,"[""I don't have a problem with it. You're going to be great."", ""Just don't get too comfortable. I'm not going anywhere."", ""I don't have a problem with it."", ""Just don't get too comfortable. You're not the only one with ambitions around here."", ""Just don't get too comfortable. I'll be back in a few months.\n\nJoanna: Just don't get too comfortable. I'll be back in a few months.""]"
7038,0,
7038,1,
7038,2,
7038,3,
7038,4,
7038,5,
7038,6,"['Yes?\n\nJoanna: ...I think you should go for it.', 'Yes?\n\nJoanna: I think you should go for it.', 'Joanna, would you put in a good word for me with the hiring committee?', 'You would be the best person to put in a good word for me.', 'Joanna, I would really appreciate it if you put in a good word for me.', ""I mean, I know I've only been working here for a few months, but I really think I'm qualified.\n\nJoanna: I think you should apply."", ""I mean, I know I've only been working here for a few months, but I feel like I've learned a lot.\n\nJoanna: I think you would be great for the job."", 'You think I should go for it?\n\nJoanna: I think you should go for it.']"
7039,0,
7039,1,
7039,2,
7039,3,
7039,4,
7039,5,
7039,6,
7039,7,"[""You're hired."", 'I think you should go for it.']"
7040,0,
7040,1,
7040,2,
7040,3,
7040,4,
7040,5,
7040,6,
7040,7,
7040,8,"[""Thank you so much, Joanna. You're the best!"", 'Thank you so much!', 'Thank you so much, Joanna.', 'Oh, thank you so much, Joanna.', 'Oh, great! Thank you, Joanna.', 'Oh, thank you!', ""Thank you so much, Joanna. You're the best!\n\nJoanna: You're welcome.""]"
7041,0,
7041,1,
7041,2,
7041,3,
7041,4,
7041,5,
7041,6,
7041,7,
7041,8,
7041,9,"[""Just don't be too disappointed if you don't get it."", ""Just don't screw it up."", ""Just don't tell anyone I told you."", ""Just don't tell anyone I said that."", ""Yeah, we'll just have to make sure that you get the job.""]"
7042,0,
7042,1,
7042,2,
7042,3,
7042,4,
7042,5,
7042,6,
7042,7,
7042,8,
7042,9,
7042,10,"['Oh, no!\n\nJoanna: But it was worth it.', ""Well, I won't have to do that."", ""Well, I don't think I'll have to do that."", 'Oh, no.\n\nJoanna: But it was worth it.', 'Joanna!', ""Oh, I don't think I'd have to do that."", ""Oh, I don't think I could do that.\n\nJoanna: You know, Junior Miss is where I started. Oh, I had to sleep with the ugliest guy to get that job.""]"
7043,0,
7043,1,
7043,2,
7043,3,
7043,4,
7043,5,
7043,6,
7043,7,
7043,8,
7043,9,
7043,10,
7043,11,"['No, not really.', 'Yeah, but it was worth it. I was there for two years before I got my big break.', 'Yeah, but it was worth it. I was there for two years before I was promoted.', 'Yeah, but it was worth it. I was an assistant buyer within six months.']"
7044,0,
7044,1,
7044,2,
7044,3,
7044,4,
7044,5,
7044,6,
7044,7,
7044,8,
7044,9,
7044,10,
7044,11,
7044,12,"[""Oh, uh, Joanna I was wondering if I could ask you something. There's an opening for an assistant buyer in Junior Miss...\nJoanna: Okay, but that would actually be a big step down for me.\nRachel Green: Well, actually, I meant for me. The hiring committee is meeting"", 'Oh, um, I think I can handle that.', 'Oh, um, right. Thanks.', ""Oh, I don't know, I mean...\n\nJoanna: I'm just kidding, you don't need to sleep with anyone to get the job."", 'Oh, um, I think I can manage that.', ""Oh, um, I don't think that will be a problem."", 'Oh, I think I can handle that.']"
7045,0,
7045,1,
7045,2,
7045,3,
7045,4,
7045,5,
7045,6,
7045,7,
7045,8,
7045,9,
7045,10,
7045,11,
7045,12,
7045,13,"[""I'm kidding!"", 'Just kidding!']"
7046,0,
7046,1,
7046,2,"[""I know, I know. But he's Richard Burke!\n\nChandler Bing: I'm sorry, I'm just really excited."", ""I know, I know. But this is Ross! My Ross!\n\nChandler Bing: I'm sorry, I'm just really excited."", ""I know, I know. But this is Ross! My Ross!\n\nChandler Bing: I'm just so happy for him!"", ""I know, I know. \n\nChandler Bing: I'm just so excited to meet him!""]"
7047,0,
7047,1,
7047,2,
7047,3,"['You went out for a couple of beers and ended up on a fishing boat to Nova Scotia?', 'Chandler, Gandolf is not going to take you to Nova Scotia.', 'Oh, yeah. That happened to me once.', 'Chandler, Gandolf is not real.', 'You make it sound like a bad thing.', ""You're right, I don't understand.""]"
7048,0,
7048,1,
7048,2,
7048,3,
7048,4,"[""No, I was kidding, I've never even been to Nova Scotia."", 'No, but it could happen!', ""No, I'm making that up.""]"
7049,0,
7049,1,
7049,2,
7049,3,
7049,4,
7049,5,"['Hey guys!\n\nChandler Bing: Ross! Oh man, am I glad to see you!', ""Chandler, the guy's a total stranger.\n\nChandler Bing: I know, but that's what's so great about it!"", 'Chandler, Gandolf is not real.\n\nChandler Bing: I know that!', 'Chandler, the man is a legend.', ""Hey guys!\n\nChandler Bing: Oh man! I am so excited-I may vomit!\nJoey Tribbiani: Will you calm down, he's just a human guy.\nChandler Bing: Look you don't understand, Gandolf is amazing. Y'know you're never"", 'Chandler, Gandolf is not real.\n\nChandler Bing: I know that Ross!', 'Chandler, the man is a fictional character!']"
7050,0,
7050,1,
7050,2,
7050,3,
7050,4,
7050,5,
7050,6,"[""Oh, and Ross-\n\nChandler Bing: -don't forget your sunscreen!"", 'You are not coming.', ""Oh, and don't forget your toothbrush."", ""You brought a snake bite kit?\nRoss Geller: Yeah, in case we get attacked by snakes.\n\nChandler Bing: Oh man! I am so excited-I may vomit!\nJoey Tribbiani: Will you calm down, he's just a human guy.\nChandler"", ""You brought a snake bite kit?\nRoss Geller: Yeah, in case we get attacked by snakes.\n\nChandler Bing: I'm so excited I may vomit!"", ""Ross, you're not gonna need a snake bite kit in England.\n\nChandler Bing: Oh man! I am so excited-I may vomit!\nJoey Tribbiani: Will you calm down, he's just a human guy.\nChandler Bing: Look you don't understand,"", ""Ross, you are not coming.\n\nChandler Bing: Oh man! I am so excited-I may vomit!\nJoey Tribbiani: Will you calm down, he's just a human guy.\nChandler Bing: Look you don't understand, Gandolf is amazing. Y'""]"
7051,0,
7051,1,
7051,2,
7051,3,
7051,4,
7051,5,
7051,6,
7051,7,"['Why not?', ""Oh, I get it. You're worried Gandolf won't like you anymore."", ""Oh, I'm sorry.""]"
7052,0,
7052,1,
7052,2,
7052,3,
7052,4,
7052,5,
7052,6,
7052,7,
7052,8,"[""See ya.\n\nChandler Bing: I'm so excited I may vomit!"", ""See ya.\n\nChandler Bing: Oh man! I am so excited-I may vomit!\nJoey Tribbiani: Will you calm down, he's just a human guy.\nChandler Bing: Look you don't understand, Gandolf is amazing. Y'know you're never"", ""Ross, don't forget your sunscreen!"", ""Ross, don't forget your camera this time!"", ""Ross, you're gonna have the time of your life!"", ""Ross, don't forget your toothbrush this time.""]"
7053,0,
7053,1,
7053,2,
7053,3,
7053,4,
7053,5,
7053,6,
7053,7,
7053,8,
7053,9,
7053,10,"[""What?\n\nChandler Bing: Oh man! I am so excited-I may vomit!\nJoey Tribbiani: Will you calm down, he's just a human guy.\nChandler Bing: Look you don't understand, Gandolf is amazing. Y'know you're never know"", 'What?\n\nChandler Bing: I just realized I left my passport at home!', ""What?\n\nChandler Bing: I'm coming with you!"", 'What?\n\nChandler Bing: I just realized I left my laptop at the office!', ""What?\n\nChandler Bing: You're not coming with us?""]"
7054,0,
7054,1,
7054,2,
7054,3,
7054,4,
7054,5,
7054,6,
7054,7,
7054,8,
7054,9,
7054,10,
7054,11,"[""Umm, the Empire State Building?\nChandler Bing: Joey! You can't go to an audition!"", ""Chandler, we have to leave in like five minutes if we're gonna make our flight.\n\nChandler Bing: Oh, we're gonna be at the airport."", ""Chandler, we've been over this a million times, it's not gonna be exactly like last time."", 'Umm, the Empire State Building?\nChandler Bing: Oh, the Empire State Building! That is so cool!', ""Umm, I think we're gonna go to the top of the Empire State Building.\n\nChandler Bing: Whoa-wh-wh-whoa-whoa-whoa-whoa!"", ""Umm, I'll be at the airport."", ""Chandler, you're gonna love this guy."", ""Chandler, we've been over this. Gandolf is not real."", ""Noon? We'll be in the air!""]"
7055,0,
7055,1,
7055,2,
7055,3,
7055,4,
7055,5,
7055,6,
7055,7,
7055,8,
7055,9,
7055,10,
7055,11,
7055,12,"[""Okay, I'll find you."", ""Okay, I'll try to find you there.""]"
7056,0,
7056,1,
7056,2,
7056,3,
7056,4,
7056,5,
7056,6,
7056,7,
7056,8,
7056,9,
7056,10,
7056,11,
7056,12,
7056,13,"['Ross, come on!', ""Ross, Ross! You're not gonna get eaten by a shark, all right?\n\nChandler Bing: I'll see you guys later."", 'Ross, Ross!', ""Ross, don't go!"", ""Ross, you're not gonna get eaten by a shark."", 'Ross, you are not going to Nova Scotia!', ""Ross, you're gonna be late!\n\nChandler Bing: Ross, you're gonna be late!"", ""Ross, you're gonna need a lot more than that.""]"
7057,0,
7057,1,
7057,2,
7057,3,
7057,4,
7057,5,
7057,6,
7057,7,
7057,8,
7057,9,
7057,10,
7057,11,
7057,12,
7057,13,
7057,14,"['Hey!', 'What?', 'Chandler, what are you doing?', ""Chandler, you're scaring me."", 'Hey, Chandler.', 'Bye.', ""Chandler, we've been waiting for an hour.\nChandler Bing: I know, I know. I'm sorry.""]"
7058,0,
7058,1,
7058,2,
7058,3,
7058,4,
7058,5,
7058,6,
7058,7,
7058,8,
7058,9,
7058,10,
7058,11,
7058,12,
7058,13,
7058,14,
7058,15,"[""Gandolf's in town!"", ""He's not coming.""]"
7059,0,
7059,1,
7059,2,
7059,3,
7059,4,
7059,5,
7059,6,
7059,7,
7059,8,
7059,9,
7059,10,
7059,11,
7059,12,
7059,13,
7059,14,
7059,15,
7059,16,"[""Oh, that's too bad.""]"
7060,0,
7060,1,
7060,2,
7060,3,
7060,4,
7060,5,
7060,6,
7060,7,
7060,8,
7060,9,
7060,10,
7060,11,
7060,12,
7060,13,
7060,14,
7060,15,
7060,16,
7060,17,"['I know!', 'I know.']"
7061,0,
7061,1,
7061,2,"[""Joanna: I'm sorry to interrupt, but Mr. Posner, I really need to speak with you about the budget."", ""Joanna: I'm sorry to interrupt, but Mr. Posner asked me to remind him of your start date."", ""Joanna: It sounds like you're exactly the person we're looking for."", ""Joanna: I'm sorry to interrupt, but I have a question for Mr. Posner."", ""I'm glad you like it."", ""Joanna: I'm sorry to interrupt, but Mr. Posner, you have a phone call.""]"
7062,0,
7062,1,
7062,2,
7062,3,"['Yeah, it was kind of fun.', ""I'm glad you think so."", ""Well, it was more than just that.\n\nJoanna: Oh, I'm sure it was."", 'Thank you.']"
7063,0,
7063,1,
7063,2,
7063,3,
7063,4,"[""I'm sorry, what did you say your name was?\n\nRachel Green: Rachel Green."", 'More than that? I should say so. We were able to find things in a hurry for the first time in years.', ""Ms. Green, we have a very strict policy against fraternization here at Dunder Mifflin.\n\nRachel Green: Oh, I'm sorry. I didn't know."", ""I'm sorry, what did you say your name was?\n\nJoanna: Oh-oh! You mean those-those little colored labels you put on all the folders? It certainly did brighten up the inside of the filing cabinets."", 'More than that? I should say so. We were able to find things in a snap.', 'Yes, they certainly do. We were able to find things a lot more quickly.', ""I'm sorry, Mr. Posner, but we just don't have the budget to hire anyone right now.\n\nJoanna: Oh-oh! You mean those-those little colored labels you put on all the folders? It certainly did brighten up the inside of the filing cabinets."", ""I'm sorry, Mr. Posner, but we really must be going.\n\nMr. Posner: Yes, of course. Thank you for coming in, Ms. Green.""]"
7064,0,
7064,1,
7064,2,
7064,3,
7064,4,
7064,5,"['Yes, I have.']"
7065,0,
7065,1,
7065,2,
7065,3,
7065,4,
7065,5,
7065,6,"['You were always such a quick learner, Rachel.', ""You're doing great, Green."", 'You were a quick study, Rachel.', ""I'm sure she has."", 'Rachel is being too modest. She was the one who came up with the new filing system.']"
7066,0,
7066,1,
7066,2,
7066,3,
7066,4,
7066,5,
7066,6,
7066,7,"[""Joanna, you're embarrassing me."", 'Well, thank you.', 'Well, I-I do try.', ""Joanna, you're the best."", 'Well, I-I try.']"
7067,0,
7067,1,
7067,2,
7067,3,
7067,4,
7067,5,
7067,6,
7067,7,
7067,8,"['Yes, she also makes a great cup of coffee.', 'Oh, of course.', 'Yes, she also alphabetizes my spices.', 'Yes, but getting my morning bagel is very important to me.']"
7068,0,
7068,1,
7068,2,
7068,3,
7068,4,
7068,5,
7068,6,
7068,7,
7068,8,
7068,9,"['Rachel, do you think you have the skills necessary for this position?', ""Yes, well, we'll be in touch."", ""Rachel, we'll be in touch."", 'Ms. Green, I think you would be a perfect fit for this job.', ""Ms. Green, we'll be in touch.""]"
7069,0,
7069,1,
7069,2,
7069,3,
7069,4,
7069,5,
7069,6,
7069,7,
7069,8,
7069,9,
7069,10,"['Yes, I-I-I am very good at that.', 'Yes, I-I-I understand that.', 'Yes, I-I understand that.', 'I-I understand that. And I-I-I have experience with that, too.', 'I-I understand that. And I-I-I have experience with that too.', ""Yes, I'm very good at that."", 'I-I understand that. And I-I-I do have some experience with that.']"
7070,0,
7070,1,
7070,2,
7070,3,
7070,4,
7070,5,
7070,6,
7070,7,
7070,8,
7070,9,
7070,10,
7070,11,"['You mean like when you go out to lunch with them and stuff?\nRachel Green: Yes, like when I go out to lunch with them and stuff.', 'You mean like when you go out to lunch with them and stuff?\nRachel Green: Yes, exactly.', ""And Rachel is very good at personal relationships. She always remembers my birthday!\nRachel Green: Joanna, I think they're talking about something else."", ""And Rachel is very good at personal relationships! Just last week she remembered my sister's birthday. And she even got her a card!\nRachel Green: Joanna, I think they're talking about something else."", ""And Rachel is very good at that! She always has a kind word for everyone, even the new intern who spilled coffee all over her blazer.\nRachel Green: Joanna, I think they're trying to ask me about my qualifications."", ""And Rachel is very good at that! She's always making sure that the designers have what they need.\nRachel Green: I try my best."", ""And Rachel is very good at that! She always has a kind word for everyone, even when they don't deserve it.\nRachel Green: Joanna, I think they're getting the idea."", ""And Rachel is very good at that! She's always sending me little notes, telling me how my designs are looking.\nRachel Green: Well, I think it's important to be supportive.""]"
7071,0,
7071,1,
7071,2,
7071,3,
7071,4,
7071,5,
7071,6,
7071,7,
7071,8,
7071,9,
7071,10,
7071,11,
7071,12,['Joanna!']
7072,0,
7072,1,
7072,2,
7072,3,
7072,4,
7072,5,
7072,6,
7072,7,
7072,8,
7072,9,
7072,10,
7072,11,
7072,12,
7072,13,"[""She's always talking about how much she loves fashion.\nRachel Green: I think my experience will be a great asset to the team."", 'Oh, she loves working with designers!', ""She's got a real way with them."", ""Rachel is just so bubbly and outgoing, I'm sure she'll make a lot of friends in no time."", 'Rachel is just amazing with people. She has this way of making them feel special.', 'Rachel is just amazing with people.', ""I think what Rachel is trying to say is that she's looking forward to working with designers and getting to know them better.""]"
7073,0,
7073,1,
7073,2,"[""You mean the paper?\n\nPhoebe Buffay: Yeah, I used to line my cat's litter box with it."", ""Phoebe, it's a paper.\n\nMonica Geller: It's good!"", ""Pheebs!\n\nMonica Geller: I can't believe it!"", 'You read the Chelsea Reporter?\n\nPhoebe Buffay: Yeah, I used to read it all the time.', ""Phoebe, it's a magazine.\n\nPhoebe Buffay: Oh, right."", 'You mean the paper?\n\nPhoebe Buffay: Yeah, I used to line my birdcage with it.', 'Phoebe, it\'s a newspaper.\n\n""That\'s great, Monica! I\'m so happy for you!""', 'You mean the homeless guy who used to sleep on it?\n\nPhoebe Buffay: Yeah, I used to feel so bad for him.', 'You mean the homeless guy who uses it as a blanket?\n\nPhoebe Buffay: Oh, yeah.']"
7074,0,
7074,1,
7074,2,
7074,3,"['""Chef Monica\'s debut was a smashing success.""\n\nMonica Geller: ""The food was exquisite and the service was wonderful.""', 'Oh, wow, they put your picture in it!\n\nMonica Geller: Hey! My first review is out!\nPhoebe Buffay: Ohh! Oh, the Chelsea Reporter, ohh, this used to keep me so warm.\nMonica Geller: All right, look at', 'Oh, ""Local chef\'s first cookbook is a tasty success.""\n\nMonica Geller: Hey! My first review is out!\nPhoebe Buffay: Ohh! Let me see!', '""Mixed reviews for Geller\'s debut.""\n\nMonica Geller: Hey! My first review is out!\nPhoebe Buffay: Ohh! Let me see!', '""Mmm, very nice.""\n\nMonica Geller: Hey! My first review is out!\nPhoebe Buffay: Ohh! Let me see!', '""The one to watch.""', 'Oh, wow, ""Monica Geller\'s review of \'Macbeth\' is insightful and witty.""\n\nMonica Geller: Hey! My first review is out!\nPhoebe Buffay: Ohh! Oh, the Chelsea Reporter, ohh, this used to keep me so warm.', '""In her first review, Monica Geller shows great potential as a food critic.""', '""Mixed.""\n\nMonica Geller: Hey! My first review is out!\nPhoebe Buffay: Ohh! Oh, the Chelsea Reporter, ohh, this used to keep me so warm.\nMonica Geller: All right, look at my on the back page.', '""Local girl makes good.""']"
7075,0,
7075,1,
7075,2,
7075,3,
7075,4,"['Yeah, I was pretty brutal.\n\nPhoebe Buffay: This is great!', 'Yeah, I guess I did.', 'Yeah, I was pretty harsh.\n\nPhoebe Buffay: That was a really great review!', 'Yeah, I was a little harsh.', 'Yeah, I was pretty brutal.\n\nPhoebe Buffay: Wow, you were really brutal!', 'Yeah, I was pretty brutal.\n\nPhoebe Buffay: That was a really great review!']"
7076,0,
7076,1,
7076,2,
7076,3,
7076,4,
7076,5,"[""Oh, well, you're not making any enemies with me."", ""Yeah, but, Monica, you're a food critic, not a food fighter."", ""Yeah, well, you're not gonna make any enemies with that kind of writing."", 'Oh, that is so not true! You are so not just a food critic, you are a food crusader!', 'Oh, that is so not true! You are so nice!', ""Yeah, but you're not exactly making enemies either."", ""Yeah, well, you're not making any enemies either."", ""Oh, I don't know. I think you're being a little hard on them."", ""No, but you're making a lot of enemies.""]"
7077,0,
7077,1,
7077,2,
7077,3,
7077,4,
7077,5,
